1	0.9989458918571472
1	0.9889861345291138
1	0.9998683929443359
1	0.8807690143585205
1	0.9465705752372742
1	0.9974767565727234
1	0.9947478175163269
1	0.999602735042572
0	0.8519302010536194
1	0.731016218662262
1	0.9953582882881165
1	0.9997169375419617
1	0.9982742071151733
1	0.9994910955429077
0	0.6224245429039001
1	0.9932839870452881
0	0.7057195901870728
1	0.9968135952949524
1	0.9959049820899963
1	0.9953652620315552
0	0.9889966249465942
1	0.9994943141937256
1	0.9988086223602295
1	0.9932839870452881
1	0.9982779026031494
1	0.9875361323356628
1	0.9959024786949158
1	0.9963597655296326
1	0.9982765913009644
1	0.9993582367897034
1	0.9984684586524963
1	0.9996421337127686
1	0.9996881484985352
1	0.9940622448921204
1	0.9993394017219543
1	0.9984704852104187
1	0.9995309114456177
1	0.9990682005882263
1	0.679133415222168
1	0.9986544847488403
1	0.9980402588844299
1	0.9991764426231384
1	0.9988013505935669
1	0.9947494864463806
1	0.9958807229995728
1	0.9889940619468689
0	0.49998223781585693
1	0.939868688583374
1	0.9932733774185181
1	0.9940528273582458
1	0.9913918972015381
1	0.9989460110664368
1	0.9994664788246155
1	0.9991716146469116
1	0.9940652847290039
1	0.9902646541595459
1	0.9875420928001404
1	0.994754433631897
1	0.9998420476913452
1	0.9858998656272888
1	0.9963762164115906
1	0.9986520409584045
1	0.998262345790863
1	0.999163031578064
1	0.9997492432594299
1	0.9992597699165344
1	0.9986316561698914
1	0.9995488524436951
1	0.999798595905304
1	0.851884126663208
1	0.9923917651176453
1	0.9902656674385071
1	0.9818823933601379
1	0.9975054860115051
1	0.817528247833252
1	0.9989542961120605
1	0.9997240900993347
1	0.9984807372093201
1	0.996800422668457
1	0.5311954617500305
0	0.8175526261329651
1	0.9398192763328552
1	0.9977920055389404
1	0.9398590922355652
1	0.8353938460350037
1	0.9980431795120239
1	0.9982607960700989
1	0.5621439814567566
1	0.9990525841712952
1	0.9996022582054138
1	0.9875275492668152
1	0.995900571346283
1	0.9975025057792664
1	0.9986206293106079
1	0.994761049747467
1	0.9982775449752808
1	0.9998664855957031
1	0.962648332118988
1	0.981979489326477
1	0.9995935559272766
1	0.9986512064933777
1	0.999552309513092
1	0.9971803426742554
1	0.996356725692749
1	0.9982513785362244
1	0.9923530220985413
1	0.9991734623908997
1	0.9740098118782043
1	0.9984782338142395
1	0.9859095215797424
1	0.9997316002845764
1	0.9947434663772583
1	0.9996482133865356
1	0.9996780157089233
1	0.9963861703872681
1	0.9996045231819153
1	0.9980417490005493
1	0.9975025057792664
1	0.9998703002929688
1	0.851900041103363
1	0.9997020363807678
